"Mass","ReconstMass","ReconstAbund","ReconstAnnotation","Methods","Abundance_C2","Abundance_CE","Abundance_HILIC","Mass_original_C2","Mass_original_CE","Mass_original_HILIC","RT_C2","RT_CE","RT_HILIC"
33908,0,0,"","CE",NA,297084.75,NA,NA,33908,NA,NA,9,NA
33912,0,0,"","HILIC",NA,NA,9028856.66666667,NA,NA,33912,NA,NA,16
33915,0,0,"","HILIC",NA,NA,1883190.33333333,NA,NA,33915,NA,NA,19
33926,0,0,"","CE & HILIC",NA,170692.05,486335.5,NA,33927,33925,NA,20,20
33939,0,0,"","C2 & CE",2396273,232567,NA,33939,33940,NA,10,14,NA
33944,0,0,"","C2",5168205,NA,NA,33944,NA,NA,13,NA,NA
33953,0,0,"","HILIC",NA,NA,6757643.33333333,NA,NA,33953,NA,NA,15
33957,0,0,"","C2 & CE & HILIC",6831355,322241.766666667,611417,33958,33957,33956,12,10,18
33964,0,0,"","HILIC",NA,NA,1642445,NA,NA,33964,NA,NA,17
33976,0,0,"","C2 & CE",9493923.33333333,826174.333333333,NA,33975,33976,NA,8,11,NA
33979,0,0,"","C2 & CE",2540820,438860,NA,33979,33979,NA,11,14,NA
33985,0,0,"","HILIC",NA,NA,5572020,NA,NA,33985,NA,NA,16
33992,0,0,"","HILIC",NA,NA,1919690,NA,NA,33992,NA,NA,14
33996,0,0,"","CE",NA,194014,NA,NA,33996,NA,NA,16,NA
34000,0,0,"","CE",NA,343967,NA,NA,34000,NA,NA,14,NA
34016,0,0,"","C2 & CE",6480776.66666667,586241.333333333,NA,34016,34017,NA,9,10,NA
34020,0,0,"","C2",3869624.5,NA,NA,34020,NA,NA,9,NA,NA
34030,0,0,"","HILIC",NA,NA,976004.333333333,NA,NA,34030,NA,NA,17
34040,0,0,"","HILIC",NA,NA,7829523.33333333,NA,NA,34040,NA,NA,15
34048,0,0,"","C2 & CE",9236503.33333333,475319.666666667,NA,34048,34048,NA,10,13,NA
34052,0,0,"","C2 & CE",2597815,581593.666666667,NA,34052,34052,NA,12,10,NA
34059,0,0,"","HILIC",NA,NA,8799220,NA,NA,34059,NA,NA,17
34062,0,0,"","HILIC",NA,NA,1555360,NA,NA,34062,NA,NA,19
34067,0,0,"","HILIC",NA,NA,841202.666666667,NA,NA,34067,NA,NA,15
34072,0,0,"","HILIC",NA,NA,1039285,NA,NA,34072,NA,NA,14
34098,0,0,"","C2",3570385,NA,NA,34098,NA,NA,11,NA,NA
34102,0,0,"","C2 & CE & HILIC",13707006.6666667,596432.666666667,1480818,34103,34104,34101,10,13,15
34107,0,0,"","HILIC",NA,NA,298936.5,NA,NA,34107,NA,NA,13
34114,0,0,"","HILIC",NA,NA,3131936.66666667,NA,NA,34114,NA,NA,16
34119,0,0,"","CE",NA,702211.333333333,NA,NA,34119,NA,NA,10,NA
34122,0,0,"","C2 & CE",7993886.66666667,399217.5,NA,34122,34123,NA,8,14,NA
34129,0,0,"","HILIC",NA,NA,4501056.66666667,NA,NA,34129,NA,NA,15
34133,0,0,"","HILIC",NA,NA,2760566.66666667,NA,NA,34133,NA,NA,18
34141,0,0,"","CE",NA,142242,NA,NA,34141,NA,NA,1,NA
34155,0,0,"","HILIC",NA,NA,1400570,NA,NA,34155,NA,NA,15
34158,0,0,"","HILIC",NA,NA,730472,NA,NA,34158,NA,NA,13
34161,0,0,"","C2",5672055,NA,NA,34161,NA,NA,14,NA,NA
34166,0,0,"","C2",5475803.33333333,NA,NA,34166,NA,NA,3,NA,NA
34170,0,0,"","C2",5067091.5,NA,NA,34170,NA,NA,10,NA,NA
34174,0,0,"","CE & HILIC",NA,370639,1419660,NA,34174,34174,NA,9,17
34178,0,0,"","C2 & CE",5267095,512145.666666667,NA,34177,34179,NA,11,10,NA
34181,0,0,"","C2",3336485,NA,NA,34181,NA,NA,2,NA,NA
34192,0,0,"","C2 & CE",17012500,540477.666666667,NA,34192,34192,NA,11,14,NA
34195,0,0,"","CE",NA,431184,NA,NA,34195,NA,NA,13,NA
34200,0,0,"","CE",NA,424173.333333333,NA,NA,34200,NA,NA,11,NA
34203,0,0,"","HILIC",NA,NA,10754656.6666667,NA,NA,34203,NA,NA,16
34206,0,0,"","HILIC",NA,NA,3639605,NA,NA,34206,NA,NA,19
34232,0,0,"","CE",NA,113695.15,NA,NA,34232,NA,NA,1,NA
34243,0,0,"","C2 & HILIC",3369590,NA,4140043.33333333,34243,NA,34243,14,NA,15
34259,0,0,"","HILIC",NA,NA,2193266.66666667,NA,NA,34259,NA,NA,17
34267,0,0,"","C2 & CE",23621033.3333333,972871,NA,34267,34267,NA,10,13,NA
34279,0,0,"","HILIC",NA,NA,3173910,NA,NA,34279,NA,NA,17
34299,0,0,"","CE",NA,160786.5,NA,NA,34299,NA,NA,1,NA
34308,0,0,"","C2 & CE",6928820,470359.333333333,NA,34308,34309,NA,10,12,NA
34314,0,0,"","CE",NA,231226.5,NA,NA,34314,NA,NA,11,NA
34320,0,0,"","HILIC",NA,NA,2372003.33333333,NA,NA,34320,NA,NA,16
34325,0,0,"","HILIC",NA,NA,1596915,NA,NA,34325,NA,NA,15
34330,0,0,"","C2 & HILIC",652920,NA,984928.5,34329,NA,34331,1,NA,3
34334,0,0,"","C2",4702530,NA,NA,34334,NA,NA,8,NA,NA
34341,0,0,"","CE",NA,74593.05,NA,NA,34341,NA,NA,1,NA
34344,0,0,"","C2 & CE",3179933.33333333,366818.666666667,NA,34344,34344,NA,15,11,NA
34348,0,0,"","C2 & CE & HILIC",1524074.33333333,178849.5,8266326.66666667,34348,34348,34350,11,15,17
34354,0,0,"","HILIC",NA,NA,2491890,NA,NA,34353,NA,NA,19
34359,0,0,"","HILIC",NA,NA,627506,NA,NA,34359,NA,NA,14
34364,0,0,"","CE",NA,267033.666666667,NA,NA,34364,NA,NA,14,NA
34368,0,0,"","CE",NA,248765.666666667,NA,NA,34368,NA,NA,12,NA
34393,0,0,"","C2 & CE",5038022,127049.85,NA,34392,34393,NA,15,17,NA
34399,0,0,"","HILIC",NA,NA,814850.666666667,NA,NA,34399,NA,NA,15
34404,0,0,"","CE & HILIC",NA,371227.5,3601143.33333333,NA,34403,34405,NA,10,17
34413,0,0,"","C2 & CE",17015800,706493,NA,34413,34413,NA,10,13,NA
34420,0,0,"","C2",3725991,NA,NA,34420,NA,NA,11,NA,NA
34426,0,0,"","HILIC",NA,NA,3080870,NA,NA,34425,NA,NA,18
34438,0,0,"","C2 & HILIC",782799.5,NA,942638.5,34439,NA,34438,1,NA,16
34444,0,0,"","HILIC",NA,NA,1093825,NA,NA,34444,NA,NA,16
34461,0,0,"","CE",NA,362344,NA,NA,34461,NA,NA,2,NA
34463,0,0,"","C2 & HILIC",4804000,NA,1455973.33333333,34464,NA,34463,14,NA,18
34468,0,0,"","C2 & CE & HILIC",8186195,300643,629002.5,34467,34469,34468,13,12,19
34471,0,0,"","C2 & HILIC",4741530,NA,688583,34471,NA,34472,10,NA,4
34474,0,0,"","CE",NA,247246.5,NA,NA,34474,NA,NA,14,NA
34477,0,0,"","C2",1256120,NA,NA,34477,NA,NA,16,NA,NA
34483,0,0,"","C2",710176.5,NA,NA,34483,NA,NA,20,NA,NA
34487,0,0,"","HILIC",NA,NA,331257.5,NA,NA,34487,NA,NA,5
34489,0,0,"","CE",NA,171325.9,NA,NA,34489,NA,NA,17,NA
34491,0,0,"","HILIC",NA,NA,952075.5,NA,NA,34491,NA,NA,15
34494,0,0,"","C2 & CE & HILIC",1133814,337533.5,10914173.3333333,34492,34494,34494,15,10,17
34498,0,0,"","C2 & HILIC",1379491.5,NA,2096430,34497,NA,34499,20,NA,19
34511,0,0,"","CE",NA,273610,NA,NA,34511,NA,NA,14,NA
34520,0,0,"","CE",NA,349557,NA,NA,34520,NA,NA,2,NA
34530,0,0,"","HILIC",NA,NA,751214.5,NA,NA,34530,NA,NA,15
34536,0,0,"","HILIC",NA,NA,1281395,NA,NA,34536,NA,NA,16
34539,0,0,"","HILIC",NA,NA,747861,NA,NA,34539,NA,NA,16
34543,0,0,"","HILIC",NA,NA,677908,NA,NA,34543,NA,NA,19
34547,0,0,"","CE",NA,136943.55,NA,NA,34547,NA,NA,12,NA
34552,0,0,"","CE",NA,235149.5,NA,NA,34552,NA,NA,10,NA
34558,0,0,"","C2 & CE & HILIC",42328400,872697.333333333,405856.5,34558,34558,34560,11,16,2
34569,0,0,"","HILIC",NA,NA,4459656.66666667,NA,NA,34569,NA,NA,18
34572,0,0,"","HILIC",NA,NA,1413441.5,NA,NA,34572,NA,NA,15
34576,0,0,"","HILIC",NA,NA,764539,NA,NA,34576,NA,NA,16
34580,0,0,"","CE",NA,456142,NA,NA,34580,NA,NA,1,NA
34601,0,0,"","C2 & CE",2041910,503388.5,NA,34602,34601,NA,15,15,NA
34609,0,0,"","HILIC",NA,NA,2189653.33333333,NA,NA,34609,NA,NA,17
34612,0,0,"","CE & HILIC",NA,306117,797811.5,NA,34612,34612,NA,8,19
34615,0,0,"","C2",4973996.66666667,NA,NA,34615,NA,NA,10,NA,NA
34623,0,0,"","CE",NA,787103,NA,NA,34623,NA,NA,4,NA
34634,0,0,"","C2 & CE",3982871.5,374528,NA,34634,34632,NA,17,13,NA
34638,0,0,"","C2",4025146.66666667,NA,NA,34638,NA,NA,5,NA,NA
34643,0,0,"","HILIC",NA,NA,2358906.66666667,NA,NA,34643,NA,NA,18
34656,0,0,"","CE",NA,168375.1,NA,NA,34656,NA,NA,17,NA
34676,0,0,"","C2",4360615,NA,NA,34676,NA,NA,5,NA,NA
34683,0,0,"","CE",NA,315982.5,NA,NA,34683,NA,NA,14,NA
34686,0,0,"","CE",NA,440788,NA,NA,34686,NA,NA,4,NA
34689,0,0,"","HILIC",NA,NA,739613.333333333,NA,NA,34689,NA,NA,19
34696,0,0,"","HILIC",NA,NA,2558116.66666667,NA,NA,34696,NA,NA,17
34701,0,0,"","CE",NA,160893.633333333,NA,NA,34701,NA,NA,17,NA
34704,0,0,"","C2 & CE",2061346,361395,NA,34704,34705,NA,11,15,NA
34708,0,0,"","C2 & CE",6039430,263694.333333333,NA,34708,34710,NA,2,14,NA
34715,0,0,"","HILIC",NA,NA,4033320,NA,NA,34715,NA,NA,19
34721,0,0,"","HILIC",NA,NA,551479.333333333,NA,NA,34721,NA,NA,17
34728,0,0,"","HILIC",NA,NA,459297.666666667,NA,NA,34728,NA,NA,16
34749,0,0,"","HILIC",NA,NA,464636,NA,NA,34749,NA,NA,17
34753,0,0,"","HILIC",NA,NA,681374,NA,NA,34753,NA,NA,17
34755,0,0,"","C2 & CE",2507285,101873.8,NA,34756,34754,NA,12,18,NA
34759,0,0,"","C2 & CE & HILIC",4834794,208458,1033554.66666667,34759,34761,34757,1,15,18
34765,0,0,"","CE",NA,179760.666666667,NA,NA,34765,NA,NA,14,NA
34771,0,0,"","C2",3747215,NA,NA,34771,NA,NA,10,NA,NA
34774,0,0,"","CE",NA,141999.5,NA,NA,34774,NA,NA,19,NA
34779,0,0,"","CE",NA,317564.666666667,NA,NA,34779,NA,NA,15,NA
34785,0,0,"","HILIC",NA,NA,1171163.33333333,NA,NA,34785,NA,NA,17
34788,0,0,"","CE",NA,572593.5,NA,NA,34788,NA,NA,4,NA
34792,0,0,"","C2 & HILIC",458441,NA,1217013.66666667,34792,NA,34792,1,NA,20
34795,0,0,"","HILIC",NA,NA,1037669,NA,NA,34795,NA,NA,18
34818,0,0,"","C2",1438136.5,NA,NA,34818,NA,NA,2,NA,NA
34826,0,0,"","CE & HILIC",NA,303229.333333333,739320.5,NA,34826,34827,NA,4,19
34833,0,0,"","HILIC",NA,NA,483765,NA,NA,34833,NA,NA,20
34836,0,0,"","CE",NA,107476.6,NA,NA,34836,NA,NA,20,NA
34840,0,0,"","CE",NA,256610,NA,NA,34840,NA,NA,17,NA
34849,0,0,"","C2 & CE",7568135,486175.333333333,NA,34849,34849,NA,17,4,NA
34855,0,0,"","CE & HILIC",NA,419465,499742,NA,34856,34854,NA,14,1
34860,0,0,"","HILIC",NA,NA,4516750,NA,NA,34860,NA,NA,19
34875,0,0,"","CE",NA,140016.5,NA,NA,34875,NA,NA,15,NA
34879,0,0,"","CE",NA,120768.1,NA,NA,34879,NA,NA,17,NA
34903,0,0,"","C2 & CE & HILIC",2564090,414247.333333333,1257335,34903,34904,34901,16,3,18
34911,0,0,"","HILIC",NA,NA,790226.5,NA,NA,34911,NA,NA,3
34922,0,0,"","C2 & CE",13553316.6666667,371095.666666667,NA,34923,34922,NA,11,16,NA
34926,0,0,"","CE",NA,150837.5,NA,NA,34926,NA,NA,19,NA
34930,0,0,"","C2",2006960,NA,NA,34930,NA,NA,16,NA,NA
34935,0,0,"","HILIC",NA,NA,1255110.66666667,NA,NA,34935,NA,NA,20
34939,0,0,"","HILIC",NA,NA,708888.333333333,NA,NA,34940,NA,NA,17
34944,0,0,"","C2",2348085,NA,NA,34944,NA,NA,6,NA,NA
34965,0,0,"","C2 & CE",2026470,772379,NA,34965,34965,NA,14,3,NA
34974,0,0,"","CE & HILIC",NA,111492.85,729531,NA,34975,34974,NA,16,19
34978,0,0,"","HILIC",NA,NA,885321.666666667,NA,NA,34978,NA,NA,18
34981,0,0,"","HILIC",NA,NA,593178,NA,NA,34981,NA,NA,17
34999,0,0,"","C2 & CE",1896351,165213,NA,35000,34999,NA,16,17,NA
35007,0,0,"","C2 & HILIC",851375.5,NA,3384726.66666667,35007,NA,35007,15,NA,20
35016,0,0,"","HILIC",NA,NA,413683.5,NA,NA,35016,NA,NA,17
35025,0,0,"","CE",NA,383812.5,NA,NA,35025,NA,NA,4,NA
35039,0,0,"","CE",NA,155848.05,NA,NA,35039,NA,NA,13,NA
35042,0,0,"","C2",943395.5,NA,NA,35042,NA,NA,19,NA,NA
35049,0,0,"","C2 & HILIC",1740509,NA,803538.666666667,35049,NA,35049,12,NA,20
35055,0,0,"","CE",NA,518052,NA,NA,35055,NA,NA,3,NA
35058,0,0,"","HILIC",NA,NA,1057310.33333333,NA,NA,35058,NA,NA,19
35069,0,0,"","C2 & CE",7033070,169803.133333333,NA,35069,35069,NA,14,17,NA
35072,0,0,"","C2",4548115,NA,NA,35072,NA,NA,11,NA,NA
35078,0,0,"","C2 & CE",2594861,764909,NA,35078,35079,NA,3,3,NA
35081,0,0,"","HILIC",NA,NA,897985,NA,NA,35081,NA,NA,20
35084,0,0,"","HILIC",NA,NA,489201,NA,NA,35084,NA,NA,4
35087,0,0,"","HILIC",NA,NA,397767,NA,NA,35087,NA,NA,18
35090,0,0,"","HILIC",NA,NA,661989,NA,NA,35090,NA,NA,19
35094,0,0,"","C2",4442215,NA,NA,35094,NA,NA,3,NA,NA
35098,0,0,"","HILIC",NA,NA,335932.666666667,NA,NA,35098,NA,NA,18
35115,0,0,"","HILIC",NA,NA,502600.5,NA,NA,35115,NA,NA,19
35122,0,0,"","HILIC",NA,NA,520882.666666667,NA,NA,35122,NA,NA,20
35129,0,0,"","C2 & CE",3076283.5,620167.5,NA,35129,35129,NA,7,5,NA
35143,0,0,"","CE",NA,793122.5,NA,NA,35143,NA,NA,4,NA
35151,0,0,"","C2 & HILIC",1920880,NA,4149153.33333333,35152,NA,35151,16,NA,19
35154,0,0,"","HILIC",NA,NA,324230,NA,NA,35154,NA,NA,8
35178,0,0,"","CE",NA,557511.5,NA,NA,35179,NA,NA,5,NA
35191,0,0,"","HILIC",NA,NA,379764.5,NA,NA,35191,NA,NA,18
35198,0,0,"","HILIC",NA,NA,538864.5,NA,NA,35198,NA,NA,19
35203,0,0,"","HILIC",NA,NA,499315,NA,NA,35203,NA,NA,19
35214,0,0,"","C2 & CE",21180846.6666667,253972.5,NA,35215,35214,NA,12,20,NA
35219,0,0,"","CE",NA,146546,NA,NA,35219,NA,NA,13,NA
35226,0,0,"","HILIC",NA,NA,1007361.66666667,NA,NA,35226,NA,NA,20
35229,0,0,"","HILIC",NA,NA,516963.666666667,NA,NA,35229,NA,NA,17
35242,0,0,"","CE",NA,278993.85,NA,NA,35242,NA,NA,1,NA
35255,0,0,"","CE",NA,104437.7,NA,NA,35255,NA,NA,19,NA
35260,0,0,"","CE & HILIC",NA,234923.366666667,373158.5,NA,35260,35261,NA,15,18
35266,0,0,"","HILIC",NA,NA,334085.666666667,NA,NA,35266,NA,NA,18
35269,0,0,"","HILIC",NA,NA,448912.333333333,NA,NA,35269,NA,NA,19
35294,0,0,"","CE",NA,94548.4,NA,NA,35294,NA,NA,16,NA
35297,0,0,"","HILIC",NA,NA,477381.333333333,NA,NA,35297,NA,NA,20
35300,0,0,"","HILIC",NA,NA,681926,NA,NA,35300,NA,NA,19
35308,0,0,"","HILIC",NA,NA,406188.5,NA,NA,35308,NA,NA,18
35315,0,0,"","C2",3282710,NA,NA,35315,NA,NA,6,NA,NA
35319,0,0,"","C2",1920852,NA,NA,35319,NA,NA,3,NA,NA
35330,0,0,"","CE",NA,371641.333333333,NA,NA,35330,NA,NA,15,NA
35348,0,0,"","HILIC",NA,NA,630143,NA,NA,35348,NA,NA,19
35361,0,0,"","C2",1588257,NA,NA,35361,NA,NA,17,NA,NA
35372,0,0,"","HILIC",NA,NA,449512.666666667,NA,NA,35372,NA,NA,20
35405,0,0,"","CE",NA,374396,NA,NA,35405,NA,NA,6,NA
35410,0,0,"","C2 & CE",1636139,481583,NA,35411,35410,NA,17,7,NA
35418,0,0,"","HILIC",NA,NA,350076.5,NA,NA,35418,NA,NA,20
35434,0,0,"","C2 & CE",1811030,354609.5,NA,35434,35434,NA,10,2,NA
35438,0,0,"","C2",3031225,NA,NA,35438,NA,NA,11,NA,NA
35454,0,0,"","CE",NA,283260.15,NA,NA,35454,NA,NA,15,NA
35469,0,0,"","C2 & HILIC",2812283,NA,350041.5,35469,NA,35470,9,NA,8
35480,0,0,"","CE & HILIC",NA,292613.5,301456.5,NA,35480,35481,NA,17,9
35488,0,0,"","C2",2168905,NA,NA,35488,NA,NA,13,NA,NA
35516,0,0,"","HILIC",NA,NA,958981,NA,NA,35516,NA,NA,20
35529,0,0,"","CE",NA,150839,NA,NA,35529,NA,NA,20,NA
35537,0,0,"","CE",NA,560853.5,NA,NA,35537,NA,NA,7,NA
35542,0,0,"","HILIC",NA,NA,274348,NA,NA,35542,NA,NA,9
35557,0,0,"","HILIC",NA,NA,421364,NA,NA,35557,NA,NA,10
35576,0,0,"","C2",2522083.33333333,NA,NA,35576,NA,NA,12,NA,NA
35580,0,0,"","C2 & CE",4058335,315163.333333333,NA,35579,35581,NA,16,12,NA
35630,0,0,"","CE",NA,324682,NA,NA,35630,NA,NA,6,NA
35696,0,0,"","HILIC",NA,NA,767269.5,NA,NA,35696,NA,NA,4
35715,0,0,"","HILIC",NA,NA,648461,NA,NA,35715,NA,NA,4
35723,0,0,"","CE",NA,365994.15,NA,NA,35723,NA,NA,18,NA
35735,0,0,"","C2",1845270,NA,NA,35735,NA,NA,16,NA,NA
35784,0,0,"","C2",917127.9,NA,NA,35784,NA,NA,16,NA,NA
35807,0,0,"","HILIC",NA,NA,752355.666666667,NA,NA,35807,NA,NA,20
35818,0,0,"","CE",NA,576821.333333333,NA,NA,35818,NA,NA,7,NA
35832,0,0,"","HILIC",NA,NA,289649.5,NA,NA,35832,NA,NA,8
35862,0,0,"","HILIC",NA,NA,511893.5,NA,NA,35862,NA,NA,1
35869,0,0,"","C2",3830720,NA,NA,35869,NA,NA,13,NA,NA
35872,0,0,"","C2",1968970,NA,NA,35872,NA,NA,19,NA,NA
35972,0,0,"","CE",NA,221761.033333333,NA,NA,35972,NA,NA,19,NA
